"","educ","yob","qob","pob","wklywge"
"5956",3,35,2,13,74.9999914847772
"5957",11,31,4,5,139.166631092498
"5958",12,37,2,51,350.124918217717
"5959",12,39,4,28,211.442268700778
"5960",18,30,3,36,630.100291769126
"5961",13,37,2,27,26.5686247784562
"5962",12,32,1,26,480.86520896896
"5963",20,37,3,16,444.583549424069
"5964",12,30,1,53,519.327133692303
"5965",12,36,1,39,409.711396147201
"5966",12,38,4,28,326.632602663986
"5967",12,31,3,42,519.327133692303
"5968",8,37,3,17,520.099947584831
"5969",15,31,2,2,365.480892455584
"5970",10,30,1,54,500.416624268324
"5971",9,34,1,17,173.173156750926
"5972",13,35,2,36,1499.99941936466
"5973",13,32,4,53,903.942724020006
"5974",16,36,1,55,230.865433080054
"5975",12,32,2,34,384.711614361321
"5976",12,37,4,26,396.100116996918
"5977",15,35,4,26,577.019464553128
"5978",12,31,1,36,230.865433080054
"5979",10,37,1,26,650.125226182924
"5980",17,38,2,27,577.019464553128
"5981",12,33,2,19,485.288228506427
"5982",8,32,4,6,437.980767677369
"5983",10,37,2,5,184.711472589494
"5984",18,31,3,19,553.365652992871
"5985",16,35,4,39,480.86520896896
"5986",10,31,3,39,288.557680969383
"5987",16,32,2,1,230.865433080054
"5988",12,38,1,19,740.481018482619
"5989",12,36,3,5,455.865586675577
"5990",12,36,1,37,577.019464553128
"5991",2,34,4,13,153.942322032129
"5992",8,31,3,26,577.019464553128
"5993",12,30,2,48,327.01923768246
"5994",12,39,3,18,384.711614361321
"5995",17,32,4,51,179.711538226433
"5996",16,35,4,27,538.557893694644
"5997",12,35,2,40,442.596269952456
"5998",6,31,2,48,173.173156750926
"5999",12,33,2,21,458.437514515369
"6000",16,35,2,34,730.480838366471
"6001",9,37,4,1,416.771037391283
"6002",12,39,3,33,228.714385447138
"6003",16,34,4,55,482.788659536144
"6004",12,33,4,17,57.7884541191239
"6005",12,34,1,21,666.805233815998
"6006",16,34,2,24,769.326917920281
"6007",11,31,2,50,214.327024402456
"6008",12,34,1,55,326.057582759398
"6009",16,38,4,55,443.172905604284
"6010",2,34,3,45,240.480739235535
"6011",12,33,1,28,225.208355916018
"6012",12,37,1,34,317.211581259324
"6013",10,31,3,9,540.099833865889
"6014",17,36,2,6,519.327133692303
"6015",12,37,3,26,1077.01973388336
"6016",10,33,1,45,365.480892455584
"6017",16,39,3,13,135.096184158962
"6018",14,35,2,6,1384.71137028826
"6019",16,31,1,36,365.480892455584
"6020",8,33,1,39,160.100060837584
"6021",14,36,1,19,500.095959996047
"6022",8,33,4,27,4502.49965308189
"6023",16,33,3,45,384.711614361321
"6024",12,39,2,51,429.711477104697
"6025",12,38,3,13,349.326844103241
"6026",12,32,3,20,46.3461395760236
"6027",15,30,1,42,577.019464553128
"6028",15,36,3,48,408.265215005519
"6029",14,37,2,36,435.480927132255
"6030",12,34,2,34,299.700007695512
"6031",18,30,4,36,204.642795845458
"6032",12,31,1,55,389.711608422178
"6033",12,39,3,24,403.94228142715
"6034",16,30,2,17,512.211691730788
"6035",16,39,2,39,752.019308637604
"6036",13,31,2,34,423.172966617204
"6037",16,30,1,18,673.172761319504
"6038",16,31,4,36,373.55752172096
"6039",10,36,1,17,278.94231383627
"6040",13,33,1,42,141.874944919075
"6041",16,35,2,28,551.136218992095
"6042",12,38,1,1,400.096192721253
"6043",7,33,2,37,235.39218606761
"6044",12,38,3,50,250.178584288775
"6045",12,38,1,19,420.100093188551
"6046",12,34,3,1,403.94228142715
"6047",12,30,2,24,250.096038976685
"6048",20,36,1,31,600.099815171949
"6049",10,32,1,42,384.711614361321
"6050",16,35,4,29,715.480968671109
"6051",0,35,4,29,261.099875793432
"6052",20,31,2,34,1102.14328065021
"6053",12,30,2,25,1100.09629954992
"6054",12,36,3,34,400.100193703185
"6055",18,38,1,36,634.711776134749
"6056",12,33,2,42,769.326917920281
"6057",16,35,3,6,450.672990495085
"6058",13,35,2,6,461.634752774662
"6059",12,31,2,51,340.531965737111
"6060",16,34,3,36,519.327133692303
"6061",13,39,3,17,560.09981000527
"6062",18,37,2,25,500.124966402905
"6063",12,32,2,41,442.596269952456
"6064",13,30,4,37,346.249980090089
"6065",18,30,2,42,497.976058217252
"6066",18,38,3,55,641.057399683684
"6067",13,32,4,27,769.326917920281
"6068",15,33,4,12,250.416617289186
"6069",12,37,1,39,673.172761319504
"6070",14,31,2,50,288.557680969383
"6071",16,34,4,37,865.480634986267
"6072",12,33,2,19,485.288228506427
"6073",8,32,1,29,279.874979032068
"6074",16,32,3,36,336.634576736493
"6075",12,38,3,18,346.249980090089
"6076",12,38,1,42,496.250083369312
"6077",8,38,1,53,163.557727268392
"6078",12,38,4,29,578.557536633445
"6079",12,31,1,19,557.788579054051
"6080",16,32,1,47,817.40362016621
"6081",13,35,3,42,384.711614361321
"6082",16,30,2,42,461.634752774662
"6083",14,35,4,48,552.980644496887
"6084",11,36,2,37,384.711614361321
"6085",15,37,1,42,240.100119275177
"6086",17,39,2,55,384.711614361321
"6087",12,35,4,46,475.125034537117
"6088",11,36,2,28,327.01923768246
"6089",12,39,3,37,307.788543464825
"6090",6,30,3,1,209.326869680307
"6091",6,35,1,50,346.249980090089
"6092",14,31,4,42,346.249980090089
"6093",9,34,3,1,187.604120384318
"6094",15,30,4,42,288.557680969383
"6095",10,37,4,26,547.65306861764
"6096",12,36,1,17,402.450859014447
"6097",12,36,3,29,653.942220699472
"6098",12,38,4,29,327.01923768246
"6099",13,39,3,12,395.937353299063
"6100",13,35,4,36,317.403869735091
"6101",13,38,3,26,392.980895999725
"6102",20,34,4,25,1307.78873318521
"6103",12,37,4,21,577.019464553128
"6104",12,39,2,39,750.125105535336
"6105",12,39,3,33,2167.50063149104
"6106",12,38,3,24,215.784235776391
"6107",12,36,2,42,384.711614361321
"6108",16,33,2,40,1442.30816259091
"6109",16,37,3,36,384.711614361321
"6110",12,33,2,45,54.7115588153833
"6111",9,31,3,6,542.906981244084
"6112",14,37,2,55,458.437514515369
"6113",9,31,1,23,288.557680969383
"6114",12,33,4,17,557.788579054051
"6115",12,34,1,26,334.519107330113
"6116",20,38,2,55,1153.94178555186
"6117",12,35,3,27,387.888916130786
"6118",17,35,3,20,346.249980090089
"6119",10,35,4,1,200.312570687291
"6120",5,39,3,1,416.826888452231
"6121",17,39,1,6,519.432048369334
"6122",12,37,3,26,300.249861596764
"6123",0,32,1,47,167.083385137083
"6124",8,36,2,29,437.019143162506
"6125",12,34,2,17,442.403782444095
"6126",15,31,4,40,327.01923768246
"6127",12,34,1,36,327.01923768246
"6128",14,36,2,37,500.095959996047
"6129",14,30,2,54,457.980680083203
"6130",16,36,2,36,444.711607925842
"6131",15,34,1,18,546.634834018111
"6132",12,32,3,27,479.903959736407
"6133",14,33,4,25,173.173156750926
"6134",13,30,2,19,298.173043243499
"6135",14,39,4,26,504.903842371848
"6136",12,38,4,36,390.096053568393
"6137",12,32,4,17,336.634576736493
"6138",12,30,4,21,192.403936884517
"6139",12,30,4,51,250.096038976685
"6140",16,39,2,36,1442.30816259091
"6141",17,30,3,17,444.327098709198
"6142",12,33,3,5,355.865553210626
"6143",10,34,4,39,310.100053924409
"6144",16,35,3,34,653.942220699472
"6145",12,34,2,37,153.942322032129
"6146",6,33,1,12,158.026382984221
"6147",14,34,4,25,480.86520896896
"6148",12,37,2,39,446.60699407602
"6149",14,39,1,35,577.019464553128
"6150",16,33,3,23,581.734408039338
"6151",12,32,3,20,357.788489374657
"6152",8,33,2,47,615.480953262824
"6153",17,37,4,27,278.94231383627
"6154",12,30,2,55,441.323426469398
"6155",16,31,4,51,461.634752774662
"6156",8,33,4,13,338.557857182713
"6157",11,32,1,20,653.942220699472
"6158",12,36,1,36,45.4807882260618
"6159",12,36,2,6,877.019300901978
"6160",16,32,1,1,1000.09572559927
"6161",12,36,4,55,305.865358432753
"6162",12,36,2,28,538.557893694644
"6163",11,34,4,6,346.249980090089
"6164",12,33,4,39,384.711614361321
"6165",5,31,1,5,423.172966617204
"6166",9,30,3,48,288.557680969383
"6167",16,31,3,48,368.557596765304
"6168",16,33,1,27,346.249980090089
"6169",14,39,3,39,538.557893694644
"6170",12,32,1,39,348.173180115216
"6171",12,33,3,55,125.416725939228
"6172",16,34,4,48,1260.09954400058
"6173",12,39,3,47,580.200074447031
"6174",12,31,1,25,311.634491667499
"6175",16,39,3,39,497.788356627277
"6176",12,32,1,17,346.249980090089
"6177",12,30,4,26,327.01923768246
"6178",18,31,4,25,465.232369442284
"6179",17,32,4,36,182.788546289978
"6180",16,33,1,45,432.788432478619
"6181",12,38,4,39,461.634752774662
"6182",8,32,1,28,240.100119275177
"6183",12,39,3,36,361.634487972442
"6184",16,34,4,39,633.17319847329
"6185",14,39,4,48,440.480862727485
"6186",9,39,1,42,234.795987782695
"6187",12,30,2,17,471.442432386973
"6188",17,35,1,26,1127.01970684947
"6189",16,30,3,51,646.249724812178
"6190",9,33,3,36,400.110996554253
"6191",12,39,3,48,192.403936884517
"6192",12,36,1,20,230.865433080054
"6193",20,34,4,48,568.295198849643
"6194",12,38,4,39,587.099904261528
"6195",12,39,4,39,411.634574222136
"6196",19,35,1,42,577.019464553128
"6197",16,34,4,9,575.86542716197
"6198",12,36,4,24,577.019464553128
"6199",12,31,2,25,440.096050640838
"6200",11,39,4,18,45.9375102453014
"6201",13,35,4,6,480.86520896896
"6202",13,33,1,48,615.480953262824
"6203",16,32,2,42,480.86520896896
"6204",16,35,1,49,403.94228142715
"6205",10,32,4,45,250.096038976685
"6206",12,33,2,41,419.903952247507
"6207",12,38,1,6,385.865552806583
"6208",12,32,4,26,557.596175185854
"6209",14,38,3,34,692.403584354935
"6210",19,34,1,26,716.634537461808
"6211",9,36,1,1,341.057812146418
"6212",11,31,1,20,1346.24969242149
"6213",5,38,2,28,307.788543464825
"6214",18,37,3,34,519.327133692303
"6215",12,33,2,29,440.480862727485
"6216",18,30,1,53,376.4423821234
"6217",12,36,3,4,368.552805547689
"6218",16,31,2,5,1442.30816259091
"6219",16,36,2,51,259.711655943303
"6220",12,30,2,55,225.096230076423
"6221",3,32,2,13,98.13724910941
"6222",15,30,4,28,115.784302620949
"6223",17,31,3,23,480.86520896896
"6224",16,34,4,16,961.635037706562
"6225",15,36,1,36,730.865172358431
"6226",10,30,2,39,1153.94178555186
"6227",16,31,2,17,480.86520896896
"6228",12,30,2,39,373.94248418997
"6229",16,32,3,22,404.903999201617
"6230",18,32,4,25,791.770834843834
"6231",12,38,4,36,222.361180715774
"6232",14,31,3,27,288.557680969383
"6233",16,33,1,29,961.635037706562
"6234",12,32,2,26,616.442469298887
"6235",13,37,1,36,268.942338068097
"6236",9,38,1,36,288.557680969383
"6237",17,33,3,34,244.326879788833
"6238",16,36,4,36,388.557824832642
"6239",20,39,4,39,1442.30816259091
"6240",11,39,2,36,211.634557104866
"6241",16,38,3,39,458.365545475307
"6242",20,39,2,37,625.125231459408
"6243",12,30,2,25,461.634752774662
"6244",12,38,1,19,423.172966617204
"6245",18,30,1,36,272.788562835332
"6246",12,31,3,11,538.557893694644
"6247",12,35,3,29,122.550966926486
"6248",5,30,4,21,509.901719354539
"6249",12,31,2,21,530.865131850943
"6250",11,33,3,36,461.634752774662
"6251",12,37,3,55,457.211461269532
"6252",12,38,3,39,389.117751150594
"6253",12,30,4,51,316.44232579407
"6254",19,37,1,6,343.472139273894
"6255",12,30,2,25,500.095959996047
"6256",18,37,1,37,307.788543464825
"6257",16,37,2,39,182.403816278344
"6258",12,34,2,17,221.24993718978
"6259",12,32,2,25,346.249980090089
"6260",12,31,4,27,519.327133692303
"6261",20,39,1,39,519.327133692303
"6262",14,32,4,20,307.788543464825
"6263",17,31,1,39,923.173323825475
"6264",13,31,4,5,480.86520896896
"6265",8,30,2,12,403.94228142715
"6266",12,39,2,36,384.711614361321
"6267",11,33,3,55,364.899874677889
"6268",12,32,4,34,459.711445379718
"6269",12,36,3,28,361.634487972442
"6270",15,30,3,17,605.865491372069
"6271",16,34,3,17,596.249974836729
"6272",16,38,3,25,423.172966617204
"6273",14,32,1,42,500.095959996047
"6274",14,37,2,8,423.172966617204
"6275",12,35,4,42,461.634752774662
"6276",14,31,2,25,500.113463660959
"6277",13,33,1,51,192.403936884517
"6278",13,37,3,31,557.21156653022
"6279",12,32,3,1,294.326883990874
"6280",12,33,3,40,92.4038828545391
"6281",8,34,3,37,346.249980090089
"6282",8,37,1,53,384.711614361321
"6283",10,36,3,42,327.01923768246
"6284",12,38,4,20,1442.30816259091
"6285",18,34,3,21,634.711776134749
"6286",14,34,3,46,500.095959996047
"6287",12,32,1,1,279.903807639556
"6288",18,37,2,25,314.239049373242
"6289",16,38,1,34,673.172761319504
"6290",20,37,3,36,548.173038066238
"6291",19,31,4,5,423.172966617204
"6292",11,32,4,36,588.382354897445
"6293",14,39,3,34,536.634376774859
"6294",12,35,1,54,283.750122354271
"6295",12,35,1,20,500.095959996047
"6296",12,31,3,55,230.865433080054
"6297",10,33,3,13,269.326931395683
"6298",16,33,3,18,673.172761319504
"6299",18,38,3,48,827.01927343999
"6300",12,38,4,17,514.51926567217
"6301",10,32,1,5,439.13461229413
"6302",14,31,1,23,427.596075013093
"6303",10,38,1,37,403.94228142715
"6304",15,37,4,44,473.750115407108
"6305",12,33,4,13,213.94222458579
"6306",12,37,2,1,211.634557104866
"6307",12,34,1,49,403.94228142715
"6308",12,39,1,27,100.096127574156
"6309",16,39,3,28,615.480953262824
"6310",20,30,4,36,625.125231459408
"6311",12,36,1,5,346.249980090089
"6312",15,34,1,39,480.86520896896
"6313",13,32,1,27,1442.30816259091
"6314",6,35,4,36,100.124959410482
"6315",12,32,1,33,384.711614361321
"6316",20,36,2,34,346.249980090089
"6317",13,35,4,48,284.519274513246
"6318",16,31,3,29,535.86539457058
"6319",12,35,3,26,327.01923768246
"6320",14,34,1,1,403.94228142715
"6321",12,30,1,29,265.480661503254
"6322",8,36,1,36,307.788543464825
"6323",10,36,1,1,442.403782444095
"6324",14,31,4,5,500.095959996047
"6325",14,35,3,36,442.403782444095
"6326",20,36,3,36,315.480855415781
"6327",12,39,3,36,216.833331320155
"6328",11,32,1,35,211.634557104866
"6329",10,33,3,48,509.903758965495
"6330",16,33,4,40,577.019464553128
"6331",14,37,3,16,553.298146501186
"6332",12,34,3,39,144.326919398588
"6333",12,34,2,24,192.403936884517
"6334",19,36,4,42,650.125226182924
"6335",14,30,1,12,548.173038066238
"6336",16,37,1,45,1499.99941936466
"6337",12,30,2,6,423.172966617204
"6338",12,34,4,24,506.827140653774
"6339",12,32,4,17,615.576975781094
"6340",17,34,3,42,652.211567942314
"6341",8,35,3,21,239.903797684088
"6342",10,32,3,5,211.634557104866
"6343",12,33,4,23,310.517108594844
"6344",14,31,1,34,634.711776134749
"6345",16,33,3,22,442.403782444095
"6346",12,31,4,17,423.172966617204
"6347",8,30,2,42,288.557680969383
"6348",12,33,3,42,346.249980090089
"6349",12,35,2,36,248.172979249299
"6350",11,33,2,6,529.711754941239
"6351",12,30,2,17,250.24989534664
"6352",12,37,4,37,297.978697782809
"6353",12,37,2,31,259.519280890009
"6354",12,38,4,19,313.17307719588
"6355",12,30,4,34,480.86520896896
"6356",12,35,4,28,303.94233624213
"6357",12,34,2,53,384.711614361321
"6358",12,31,1,21,480.86520896896
"6359",12,33,4,25,423.172966617204
"6360",15,35,3,48,307.788543464825
"6361",12,38,4,29,413.557681292001
"6362",8,31,2,54,129.711531968123
"6363",12,34,2,1,483.173112301035
"6364",12,36,3,36,577.019464553128
"6365",12,37,2,24,220.096260855777
"6366",11,38,1,26,308.557743231277
"6367",9,37,2,48,166.805589574222
"6368",9,38,4,47,200.096149794946
"6369",14,30,2,13,1303.55705104603
"6370",11,32,1,42,250.312465641438
"6371",12,37,2,27,365.480892455584
"6372",12,39,2,48,240.480739235535
"6373",9,39,1,48,14.5192303239609
"6374",12,33,2,19,671.250237741303
"6375",9,30,1,34,403.94228142715
"6376",16,32,3,40,577.019464553128
"6377",15,38,1,29,144.326919398588
"6378",19,30,3,6,1019.32711764018
"6379",9,32,1,39,246.442327354278
"6380",6,33,3,47,274.607828042094
"6381",18,35,3,36,1442.30816259091
"6382",12,30,2,51,653.942220699472
"6383",17,32,3,8,400.125000684203
"6384",20,36,3,26,1562.49940373362
"6385",12,32,4,38,230.865433080054
"6386",8,34,3,40,336.89994932603
"6387",11,39,3,22,269.326931395683
"6388",9,31,4,1,332.788449062882
"6389",18,37,3,29,961.635037706562
"6390",12,32,1,36,317.403869735091
"6391",16,31,3,36,809.134372257841
"6392",14,39,2,17,577.019464553128
"6393",16,39,4,29,207.788554968578
"6394",12,39,1,55,434.89125007242
"6395",16,31,2,17,384.711614361321
"6396",10,32,2,17,400.125000684203
"6397",6,31,1,48,288.557680969383
"6398",11,39,1,20,269.326931395683
"6399",12,35,2,36,403.94228142715
"6400",9,35,2,13,53.9423023317712
"6401",12,38,4,12,442.403782444095
"6402",15,33,4,39,577.019464553128
"6403",12,37,4,17,615.480953262824
"6404",16,31,3,26,673.172761319504
"6405",11,39,3,1,428.673261269899
"6406",20,35,2,30,538.557893694644
"6407",11,30,1,28,269.326931395683
"6408",10,31,1,6,476.35148709424
"6409",16,37,3,47,346.249980090089
"6410",7,33,3,28,423.172966617204
"6411",13,33,4,42,613.557509638697
"6412",12,35,1,34,540.099833865889
"6413",12,38,2,20,384.711614361321
"6414",18,34,2,6,653.942220699472
"6415",8,30,4,29,400.249859161326
"6416",16,38,3,21,489.903777807611
"6417",12,31,1,18,423.172966617204
"6418",12,36,1,36,115.480767390854
"6419",20,35,1,26,178.942227079725
"6420",13,36,2,38,207.788554968578
"6421",12,33,1,6,400.100193703185
"6422",12,31,3,36,475.096052793962
"6423",12,32,1,20,384.711614361321
"6424",12,31,1,20,354.326923616878
"6425",16,36,1,17,346.249980090089
"6426",16,39,3,28,346.249980090089
"6427",14,38,3,17,379.711593466813
"6428",15,30,1,55,288.557680969383
"6429",14,36,3,53,269.326931395683
"6430",18,38,3,34,711.634900714472
"6431",12,34,3,42,250.096038976685
"6432",16,31,3,54,187.812476574237
"6433",12,34,1,36,615.480953262824
"6434",20,33,3,39,801.634685717405
"6435",16,37,4,25,440.100011523118
"6436",12,31,2,36,400.096192721253
"6437",12,35,3,22,307.788543464825
"6438",6,31,2,55,432.788432478619
"6439",18,33,4,36,1189.90410639826
"6440",18,30,2,6,327.01923768246
"6441",12,35,2,11,130.543434133919
"6442",14,37,3,44,480.86520896896
"6443",12,34,2,18,401.634712439693
"6444",12,32,2,21,461.634752774662
"6445",12,30,4,34,275.096239978007
"6446",12,39,1,5,230.865433080054
"6447",15,35,1,25,384.711614361321
"6448",12,32,3,6,400.125000684203
"6449",16,37,1,36,384.711614361321
"6450",12,32,1,29,461.634752774662
"6451",12,39,1,19,173.173156750926
"6452",7,34,3,48,1019.32711764018
"6453",6,34,1,48,615.480953262824
"6454",12,31,1,54,423.172966617204
"6455",12,34,4,45,192.403936884517
"6456",12,30,2,55,570.09613243332
"6457",12,35,4,48,442.403782444095
"6458",12,38,4,42,300.124983630758
"6459",20,36,4,20,500.108462551328
"6460",12,38,4,55,374.327094719659
"6461",12,31,3,36,460.100065720034
"6462",15,35,4,36,322.403865395262
"6463",16,39,2,36,538.557893694644
"6464",12,30,1,26,384.711614361321
"6465",11,36,1,34,327.01923768246
"6466",18,32,2,51,461.634752774662
"6467",12,35,3,39,211.634557104866
"6468",19,33,3,29,961.635037706562
"6469",16,39,1,35,673.172761319504
"6470",16,31,1,42,200.096149794946
"6471",13,35,1,53,346.249980090089
"6472",14,36,3,47,327.01923768246
"6473",15,36,2,6,423.172966617204
"6474",13,31,4,16,536.249747832665
"6475",14,39,1,6,250.096038976685
"6476",14,36,4,27,1346.24969242149
"6477",16,31,1,36,1173.17262122988
"6478",14,31,3,42,1348.17351026129
"6479",13,39,1,45,500.192487830963
"6480",9,33,1,42,233.557663614
"6481",12,35,1,40,575.480877510509
"6482",13,32,4,37,192.403936884517
"6483",20,30,1,36,692.403584354935
"6484",12,31,3,18,403.94228142715
"6485",10,38,2,39,500.095959996047
"6486",12,37,1,31,240.480739235535
"6487",12,39,4,42,327.01923768246
"6488",11,30,2,48,7.019233331243
"6489",7,32,4,13,230.865433080054
"6490",19,39,1,40,480.86520896896
"6491",19,33,3,29,673.172761319504
"6492",16,36,3,9,487.980770322548
"6493",12,37,2,13,480.86520896896
"6494",12,30,2,49,480.86520896896
"6495",6,34,2,5,192.403936884517
"6496",14,33,4,36,350.124918217717
"6497",6,35,1,12,230.865433080054
"6498",12,36,3,26,365.480892455584
"6499",12,38,2,5,327.01923768246
"6500",19,37,4,27,577.019464553128
"6501",14,39,2,21,150.124957904934
"6502",12,39,2,24,923.173323825475
"6503",12,38,3,6,423.172966617204
"6504",9,31,1,54,173.173156750926
"6505",16,32,2,35,384.711614361321
"6506",12,39,2,42,423.172966617204
"6507",7,32,3,29,440.100011523118
"6508",12,36,2,27,461.634752774662
"6509",10,33,3,31,423.172966617204
"6510",18,39,2,6,338.173135654731
"6511",4,30,3,5,179.48273150756
"6512",9,32,3,37,365.480892455584
"6513",11,39,4,37,328.557545781519
"6514",15,37,1,42,240.100119275177
"6515",12,39,2,36,144.326919398588
"6516",12,32,3,29,138.55772142529
"6517",12,33,4,34,480.86520896896
"6518",12,30,4,9,480.86520896896
"6519",12,38,1,26,365.480892455584
"6520",10,37,3,56,288.557680969383
"6521",13,37,2,42,446.249851356895
"6522",16,39,3,28,961.635037706562
